StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Population2010,Lat,Lon
CT,Hartford,0937000-09003524600,937000,9003524600,35.2,3311,41.7708505347,-72.6894524816
NY,New York,3651000-36081045700,3651000,36081045700,16.7,3355,40.7377217055,-73.8698382912
FL,Port St. Lucie,1258715-12111382007,1258715,12111382007,29.1,4473,27.2838105254,-80.3543953477
NC,Raleigh,3755000-37183053008,3755000,37183053008,21.5,3764,35.7603116722,-78.7261432055
NY,New York,3651000-36047056300,3651000,36047056300,21.8,4360,40.7349420273,-73.9586880232
NY,New York,3651000-36047056500,3651000,36047056500,18.7,3255,40.7301815293,-73.9579644810
TX,Lewisville,4842508-48121021736,4842508,48121021736,24.6,2017,33.0005110739,-96.9879614022
MI,Lansing,2646000-26045020302,2646000,26045020302,,6,42.6917679600,-84.6848781816
OH,Toledo,3977000-39095007204,3977000,39095007204,32.2,3572,41.6046271505,-83.6778832385
IL,Chicago,1714000-17031120100,1714000,17031120100,21.8,4198,42.0019822034,-87.7750073517
NY,New York,3651000-36081095400,3651000,36081095400,32.8,5368,40.5922005374,-73.7995155221
OH,Columbus,3918000-39049009371,3918000,39049009371,39.2,5518,39.9431735312,-82.8389036272
OH,Columbus,3918000-39049001200,3918000,39049001200,27.8,4822,40.0038088867,-83.0017602923
CA,Moreno Valley,0649270-06065049000,649270,6065049000,28.5,8245,33.8847163882,-117.1948239900
CA,Fairfield,0623182-06095252313,623182,6095252313,22.8,5065,38.2953373755,-122.0279777930
CA,Los Angeles,0644000-06037228720,644000,6037228720,35.9,4492,33.9993670397,-118.2499405740
NC,Durham,3719000-37063000401,3719000,37063000401,23,2523,36.0221464096,-78.9315233780
HI,Honolulu,15003010901,15003,15003010901,24.5,3140,21.4183482016,-157.7553978710
GA,Macon,1349000-13021011100,1349000,13021011100,52.1,2240,32.8593544888,-83.6050700137
FL,Fort Lauderdale,1224000-12011043302,1224000,12011043302,29.5,1968,26.0924907491,-80.1421247504
MO,Independence,2935000-29095011700,2935000,29095011700,32.7,4177,39.0867042463,-94.4350798137
VA,Richmond,5167000-51760011100,5167000,51760011100,33.7,2932,37.5621338941,-77.4442242067
OK,Tulsa,4075000-40143001900,4075000,40143001900,30.3,1763,36.1542838435,-95.9358893497
CA,Modesto,0648354-06099000806,648354,6099000806,27.5,4231,37.6856639398,-121.0220676640
CA,San Diego,0666000-06073002803,666000,6073002803,23.1,5370,32.7638380814,-117.0835961300
IL,Palatine,1757225-17031804106,1757225,17031804106,19.7,2954,42.0911913890,-88.0530860346
GA,Atlanta,1304000-13121001202,1304000,13121001202,20.3,3937,33.7767841259,-84.3851556845
NY,New York,3651000-36081049600,3651000,36081049600,26.6,3030,40.7169502326,-73.7531218689
IN,Gary,1827000-18089012400,1827000,18089012400,49.2,4804,41.5560260754,-87.3463489114
OR,Gresham,4131250-41051009702,4131250,41051009702,29.4,3607,45.5123674461,-122.4802265870
CT,Bridgeport,0908000-09001072100,908000,9001072100,27.4,6094,41.1858641953,-73.2153187785
CA,Los Angeles,0644000-06037181600,644000,6037181600,17.6,4352,34.1297233939,-118.2097406580
AK,Anchorage,0203000-02020002201,203000,2020002201,25.8,5053,61.1873131100,-149.9527657580
NE,Lincoln,3128000-31109003202,3128000,31109003202,33.2,3139,40.8571494097,-96.7917380298
CA,Oxnard,0654652-06111004000,654652,6111004000,29.9,6586,34.1674563760,-119.1721776440
IL,Chicago,1714000-17031839000,1714000,17031839000,19.6,7311,41.8710441936,-87.6314045258
OK,Tulsa,4075000-40143007636,4075000,40143007636,25.7,1098,36.0102013389,-95.8955276499
CT,Danbury,0918430-09001211000,918430,9001211000,22.7,4034,41.4341372828,-73.4817794193
IL,Bloomington,1706613-17113000302,1706613,17113000302,30,1108,40.4900794970,-89.0288161268
DC,Washington,1150000-11001008804,1150000,11001008804,34.6,2412,38.9102340252,-76.9812278031
IL,Chicago,1714000-17031843900,1714000,17031843900,39.8,3533,41.7762070482,-87.5795775179
CA,Fontana,0624680-06071003301,624680,6071003301,31.3,4841,34.0723218827,-117.4447618760
FL,Hialeah,1230000-12086001701,1230000,12086001701,,5,25.8219172024,-80.2569149735
CO,Denver,0820000-08031004403,820000,8031004403,22.8,4213,39.7443925087,-104.8948131900
CA,Oakland,0653000-06001406202,653000,6001406202,32.3,4718,37.7819786155,-122.2265556860
TX,Denton,4819972-48121021000,4819972,48121021000,24.6,5724,33.2055733561,-97.1468638251
WA,Tacoma,5370000-53053940002,5370000,53053940002,33,176,47.2517264205,-122.3773430700
OK,Tulsa,4075000-40143007633,4075000,40143007633,25,2602,36.0246034389,-95.9131952792
TX,Houston,4835000-48201433001,4835000,48201433001,35.8,5358,29.7156713448,-95.5485549285
RI,Providence,4459000-44007001900,4459000,44007001900,35.8,5559,41.8214405071,-71.4451608783
CA,Costa Mesa,0616532-06059063103,616532,6059063103,20.5,1521,33.6430442179,-117.9017143090
TX,Wichita Falls,4879000-48485012100,4879000,48485012100,32.2,3133,33.8645752157,-98.5420174491
CA,Los Angeles,0644000-06037117408,644000,6037117408,33.5,2830,34.2248463854,-118.4703709020
NY,New York,3651000-36081047600,3651000,36081047600,19.8,1326,40.7224762318,-73.7712112147
IA,Davenport,1919000-19163012501,1919000,19163012501,33.5,4113,41.5592753278,-90.6577913680
MA,Brockton,2509000-25023511702,2509000,25023511702,29.8,2798,42.0608472866,-71.0597529664
NY,New York,3651000-36061023100,3651000,36061023100,28.6,5865,40.8258301980,-73.9440935236
NY,New York,3651000-36005022901,3651000,36005022901,36,5370,40.8461071895,-73.9071727993
NJ,Trenton,3474000-34021002400,3474000,34021002400,44.8,1899,40.2071846232,-74.7566636161
TX,Irving,4837000-48113014310,4837000,48113014310,32.4,4472,32.8588003621,-96.9817423041
NY,New York,3651000-36047044300,3651000,36047044300,25.6,5557,40.7032963240,-73.9167102590
AZ,Tucson,0477000-04019004037,477000,4019004037,30.8,2914,32.1882902731,-110.8323930060
TX,Mesquite,4847892-48113017305,4847892,48113017305,31.4,9549,32.7286723449,-96.5378305060
TX,San Antonio,4865000-48029130300,4865000,48029130300,44.1,3303,29.4073203054,-98.4671910178
GA,Roswell,1367284-13121011405,1367284,13121011405,28.4,6891,34.0192598981,-84.3457412042
IN,Indianapolis,1836003-18097360201,1836003,18097360201,42.2,3755,39.8183475953,-86.0479343308
VA,Portsmouth,5164000-51740212702,5164000,51740212702,46.8,3438,36.7939859968,-76.3553206164
FL,Jacksonville,1235000-12031014333,1235000,12031014333,26,3041,30.3681249836,-81.5089696320
NY,New York,3651000-36005019700,3651000,36005019700,40.2,7501,40.8352046022,-73.9199776491
CA,Los Angeles,0644000-06037294620,644000,6037294620,31.4,4219,33.7874696330,-118.2479266240
NC,Durham,3719000-37063001502,3719000,37063001502,30,5986,36.0097037994,-78.9477684079
UT,Provo,4962470-49049001300,4962470,49049001300,,4,40.2657381749,-111.6727141480
MI,Sterling Heights,2676460-26099231400,2676460,26099231400,31.4,5818,42.5720528597,-83.0597462214
TX,San Angelo,4864472-48451000900,4864472,48451000900,36,2612,31.4525624495,-100.4313288000
NY,New York,3651000-36047040200,3651000,36047040200,19.2,2740,40.5960009210,-73.9827234375
TN,Memphis,4748000-47157020532,4748000,47157020532,34.9,5294,35.2316286490,-89.9083777991
NC,Winston-Salem,3775000-37067000801,3775000,37067000801,38.2,3062,36.0858052822,-80.2277629798
CA,Sacramento,0664000-06067002400,664000,6067002400,21.6,4387,38.5448313162,-121.4973382360
MN,Bloomington,2706616-27053025603,2706616,27053025603,22.5,3700,44.8514717889,-93.3188198253
CA,Vista,0682996-06073019303,682996,6073019303,25.4,1733,33.2281142368,-117.2532974140
NE,Omaha,3137000-31055007433,3137000,31055007433,27.4,4240,41.2986466808,-96.0912726103
AL,Birmingham,0107000-01073012402,107000,1073012402,34.9,418,33.5499841720,-86.8994543327
TX,Houston,4835000-48201211600,4835000,48201211600,38.5,2811,29.7809782280,-95.3115453112
CA,Simi Valley,0672016-06111008202,672016,6111008202,23.2,4353,34.2770040199,-118.7241704540
OH,Dayton,3921000-39113000500,3921000,39113000500,51.3,3509,39.7867516724,-84.2308947560
NY,New York,3651000-36047118202,3651000,36047118202,28.2,3083,40.6886646351,-73.8690020605
VA,Hampton,5135000-51650010400,5135000,51650010400,43.8,6628,37.0281192250,-76.4117102205
CA,Anaheim,0602000-06059011722,602000,6059011722,19.9,1756,33.8668296663,-117.8610299210
CA,Corona,0616350-06065041812,616350,6065041812,26.4,3319,33.8616061252,-117.5634459890
NC,Durham,3719000-37063001706,3719000,37063001706,27.9,3997,36.0206099427,-78.9658910741
DC,Washington,1150000-11001001301,1150000,11001001301,15,3955,38.9538356982,-77.0545997657
CA,Turlock,0680812-06099003604,680812,6099003604,28.3,2043,37.5188116404,-120.8207344490
MI,Sterling Heights,2676460-26099232000,2676460,26099232000,28.6,2259,42.5595450201,-82.9795628837
OH,Columbus,3918000-39049002200,3918000,39049002200,26.7,1851,39.9826700550,-82.9996445620
TX,Waco,4876000-48309002302,4876000,48309002302,37.6,4919,31.5221444376,-97.1795840032
NY,New York,3651000-36081093402,3651000,36081093402,24.1,3657,40.5756037442,-73.8395295027
IN,South Bend,1871000-18141003500,1871000,18141003500,35.3,2811,41.6362120810,-86.2432369593
NY,New York,3651000-36081071304,3651000,36081071304,22,6136,40.7288127527,-73.8541386397
NY,New York,3651000-36061018700,3651000,36061018700,18.4,8974,40.7993286681,-73.9750422884
FL,Palm Coast,1254200-12035060209,1254200,12035060209,26.5,5866,29.4971828193,-81.2432750504
NY,New York,3651000-36005026300,3651000,36005026300,34.2,6984,40.8647888382,-73.9044332196
CA,Los Angeles,0644000-06037117101,644000,6037117101,20.2,4796,34.2392075129,-118.4621889950
FL,Fort Lauderdale,1224000-12011040205,1224000,12011040205,22.5,4742,26.2010604570,-80.1219527743
CA,Fremont,0626000-06001442602,626000,6001442602,22.1,5074,37.5481819553,-122.0049881250
GA,Augusta,1304204-13245010507,1304204,13245010507,39.3,5579,33.4373262782,-82.0509596039
AZ,Phoenix,0455000-04013104226,455000,4013104226,27.3,4373,33.6323204844,-112.1425101360
IL,Chicago,1714000-17031032100,1714000,17031032100,23.7,7052,41.9581538830,-87.6530178912
NM,Albuquerque,3502000-35001004752,3502000,35001004752,24.6,3564,35.1854957082,-106.6758294390
AL,Montgomery,0151000-01101000500,151000,1101000500,37.1,3656,32.3817456812,-86.2818242743
CA,Richmond,0660620-06013378000,660620,6013378000,25.5,3316,37.9362254473,-122.3938247540
AZ,Chandler,0412000-04013813300,412000,4013813300,22.4,4582,33.2412998829,-111.7887016210
UT,Layton,4943660-49011125907,4943660,49011125907,25.5,2034,41.0839394916,-111.9452065690
IN,Muncie,1851876-18035001100,1851876,18035001100,33.4,3142,40.2118277395,-85.3881844065
CA,Visalia,0682954-06107001100,682954,6107001100,37.2,6983,36.3379777095,-119.3005778910
AZ,Surprise,0471510-04013061032,471510,4013061032,28.4,5579,33.6169099715,-112.4016633950
IN,Evansville,1822000-18163003500,1822000,18163003500,32.6,3083,38.0230429525,-87.5495202364
CA,Lancaster,0640130-06037900804,640130,6037900804,32,3489,34.7109692835,-118.1432040490
NY,New York,3651000-36005023302,3651000,36005023302,39.9,3415,40.8482057332,-73.9046739018
WI,Milwaukee,5553000-55079007100,5553000,55079007100,34.3,1912,43.0738357448,-87.9014957686
OH,Columbus,3918000-39049000330,3918000,39049000330,41,2314,40.0278720299,-82.9858867223
IN,Muncie,1851876-18035001200,1851876,18035001200,46.7,2530,40.2062611490,-85.3671222105
NY,New York,3651000-36061019900,3651000,36061019900,16.1,10064,40.8069017012,-73.9695679359
MA,New Bedford,2545000-25005651600,2545000,25005651600,32.4,3862,41.6339613051,-70.9428822835
CA,Redondo Beach,0660018-06037620601,660018,6037620601,21.5,5523,33.8695958958,-118.3619491170
NY,New York,3651000-36081077905,3651000,36081077905,20.6,2455,40.7173234224,-73.8129280598
VA,Chesapeake,5116000-51550021301,5116000,51550021301,32.1,5396,36.6658023654,-76.4220170775
LA,New Orleans,2255000-22071010800,2255000,22071010800,20.8,1412,29.9238878333,-90.1116458163
NC,Charlotte,3712000-37119000800,3712000,37119000800,39.7,2284,35.2281854629,-80.8194072999
WA,Bellevue,5305210-53033022901,5305210,53033022901,19.1,2924,47.6365016912,-122.1184771610
IL,Chicago,1714000-17031730300,1714000,17031730300,38.6,1166,41.7274628412,-87.6645651413
TX,Corpus Christi,4817000-48355002303,4817000,48355002303,38.9,4328,27.7203986125,-97.4087249966
GA,Augusta,1304204-13245010107,1304204,13245010107,31.1,2551,33.5044723725,-82.0419158868
HI,Honolulu,15003011202,15003,15003011202,24.8,1609,21.3857816853,-157.7133294100
NY,New York,3651000-36005033400,3651000,36005033400,33.7,1351,40.8578032308,-73.8754906707
MN,St. Paul,2758000-27123036600,2758000,27123036600,24.7,4345,44.9228371571,-93.1518753475
NV,Sparks,3268400-32031003109,3268400,32031003109,19.6,2871,39.5525451524,-119.6980718220
NY,New York,3651000-36047006400,3651000,36047006400,21.8,3478,40.6289252642,-74.0288093936
NM,Albuquerque,3502000-35001003738,3502000,35001003738,21.3,4883,35.1482075521,-106.5161599060
NY,New York,3651000-36061000202,3651000,36061000202,23.2,7316,40.7098786159,-73.9798451865
NC,Greensboro,3728000-37081012608,3728000,37081012608,39.9,2392,36.0428787694,-79.8536191420
FL,Davie,1216475-12011070306,1216475,12011070306,21.7,7906,26.0815590467,-80.3395008321
CA,San Jose,0668000-06085505900,668000,6085505900,19.6,429,37.3282339264,-121.9538300890
NC,Fayetteville,3722920-37051001500,3722920,37051001500,,26,34.9950753150,-78.8801682629
WI,Milwaukee,5553000-55079004000,5553000,55079004000,48.9,2662,43.0934230699,-87.9720584581
IL,Chicago,1714000-17031830500,1714000,17031830500,33.6,4660,41.8300654267,-87.7239508695
AZ,Phoenix,0455000-04013110902,455000,4013110902,34.1,4304,33.4878071013,-111.9998379820
OH,Cleveland,3916000-39035102300,3916000,39035102300,38.5,2283,41.4620811491,-81.7512283559
TX,Dallas,4819000-48113980100,4819000,48113980100,,10,32.8455620388,-96.8494255662
WI,Milwaukee,5553000-55079003900,5553000,55079003900,47.7,2630,43.0861722303,-87.9621516041
ME,Portland,2360545-23005001700,2360545,23005001700,24.6,4390,43.6648733201,-70.2968197711
TX,Houston,4835000-48201431700,4835000,48201431700,23,4591,29.7582250630,-95.4676097436
PA,Reading,4263624-42011002000,4263624,42011002000,40.5,4181,40.3261468110,-75.9065454983
NC,Asheville,3702140-37021001000,3702140,37021001000,27.9,3977,35.5761997738,-82.5753805441
PA,Philadelphia,4260000-42101035702,4260000,42101035702,26.5,4405,40.1130914914,-75.0374315928
CA,San Diego,0666000-06073003901,666000,6073003901,36.3,4241,32.7035567378,-117.1267377160
NC,Greensboro,3728000-37081012609,3728000,37081012609,32.3,6736,36.0266903978,-79.8530466778
IN,Fort Wayne,1825000-18003002600,1825000,18003002600,37.2,3347,41.0538227034,-85.1424381674
TX,San Antonio,4865000-48029150300,4865000,48029150300,39.4,4702,29.3884112028,-98.5016463187
CT,Stamford,0973000-09001021801,973000,9001021801,22.7,4334,41.0637850513,-73.5266210960
TX,Dallas,4819000-48113012400,4819000,48113012400,28.5,5221,32.8282287297,-96.6848087840
NC,Cary,3710740-37183053408,3710740,37183053408,19.6,3848,35.7806981033,-78.8586243014
IL,Chicago,1714000-17031381800,1714000,17031381800,40.7,1188,41.8038481233,-87.6211977585
NH,Manchester,3345140-33011200400,3345140,33011200400,34.1,2867,42.9926735125,-71.4660314057
NY,New York,3651000-36061014700,3651000,36061014700,13.6,2755,40.7713285438,-73.9888035908
TX,Brownsville,4810768-48061012200,4810768,48061012200,38.3,85,26.1111704430,-97.5539353301
IL,Chicago,1714000-17031310700,1714000,17031310700,31.9,1692,41.8559903405,-87.6649061182
CA,Oakland,0653000-06001406900,653000,6001406900,22.4,3719,37.7932755007,-122.1903801670
CA,Moreno Valley,0649270-06065042624,649270,6065042624,28.6,3731,33.9205131245,-117.1379130230
TX,Houston,4835000-48201432902,4835000,48201432902,33.7,4476,29.7097594226,-95.5311799550
FL,Jacksonville,1235000-12031017400,1235000,12031017400,46,2877,30.3315639728,-81.6314630135
TX,Dallas,4819000-48113007903,4819000,48113007903,21.5,1786,32.8500532318,-96.7563887674
TX,San Antonio,4865000-48029181826,4865000,48029181826,26.3,6043,29.5528322698,-98.6386768430
AL,Mobile,0150000-01097000402,150000,1097000402,57.1,103,30.7043269797,-88.0521437726
TX,Abilene,4801000-48441011900,4801000,48441011900,40.9,2307,32.4371413586,-99.7348014708
NC,Jacksonville,3734200-37133002600,3734200,37133002600,37.6,4486,34.7577339149,-77.3975892461
FL,Hialeah,1230000-12086013100,1230000,12086013100,31.5,5170,25.8949487585,-80.3457211012
CA,Oakland,0653000-06001405000,653000,6001405000,20.5,3136,37.8083190050,-122.2276378510
MN,Duluth,2717000-27137000400,2717000,27137000400,22.5,4929,46.8330239481,-92.1198916683
OH,Dayton,3921000-39113003800,3921000,39113003800,58,3231,39.7646841182,-84.2447912188
NY,New York,3651000-36081009900,3651000,36081009900,,3,40.7787875191,-73.9230730010
IN,Carmel,1810342-18057110905,1810342,18057110905,25.6,2839,39.9838790792,-86.1304664780
MD,Baltimore,2404000-24510240100,2404000,24510240100,21.3,2699,39.2655116631,-76.5868397895
CA,Merced,0646898-06047001005,646898,6047001005,33.1,2380,37.3139038075,-120.5082943750
TX,Fort Worth,4827000-48439100502,4827000,48439100502,40.8,7491,32.7930947964,-97.3862607044
NC,Charlotte,3712000-37119005524,3712000,37119005524,26.9,8078,35.2975067975,-80.7785615388
OH,Youngstown,3988000-39099813900,3988000,39099813900,49.9,2150,41.0934598126,-80.6646301919
CO,Denver,0820000-08031000701,820000,8031000701,23.1,4166,39.7394309918,-105.0461515800
PA,Erie,4224000-42049001100,4224000,42049001100,36.1,2877,42.1039002310,-80.1150591066
CO,Colorado Springs,0816000-08041005107,816000,8041005107,21.8,6925,38.9184865630,-104.6889223190
OH,Columbus,3918000-39049007532,3918000,39049007532,45.8,2075,40.0547473383,-82.9342155806
UT,Provo,4962470-49049002207,4962470,49049002207,28.7,3604,40.2165590158,-111.7001926840
TX,Dallas,4819000-48113006700,4819000,48113006700,38,7486,32.7442440712,-96.8867308933
TN,Chattanooga,4714000-47065010435,4714000,47065010435,30.3,5406,35.1586036890,-85.2643302944
AL,Montgomery,0151000-01101005609,151000,1101005609,28.6,4622,32.3191183289,-86.1949955537
TX,Austin,4805000-48453002002,4805000,48453002002,24.1,2865,30.2229526115,-97.7848718292
CA,Elk Grove,0622020-06067009314,622020,6067009314,23.3,5922,38.4380823236,-121.3624682960
CT,Waterbury,0980000-09009351800,980000,9009351800,29.8,4252,41.5517169941,-73.0749592044
NV,Sparks,3268400-32031003108,3268400,32031003108,21,3248,39.5623077510,-119.7156349900
TN,Nashville,4752006-47037017300,4752006,47037017300,36.1,3368,36.1195178608,-86.7427999612
SC,Rock Hill,4561405-45091060102,4561405,45091060102,27,2806,34.9409867580,-81.0161459071
CA,Sacramento,0664000-06067003700,664000,6067003700,33.1,4219,38.5336239257,-121.4693182670
NY,New York,3651000-36047042800,3651000,36047042800,20.3,3857,40.6056457789,-73.9843266485
NY,New York,3651000-36081059600,3651000,36081059600,32.1,1304,40.6971372249,-73.7370564823
TX,Austin,4805000-48453001784,4805000,48453001784,15.9,122,30.3275165765,-97.9043520204
NY,New York,3651000-36081118700,3651000,36081118700,18.8,2521,40.7596320869,-73.8128801620
NY,New York,3651000-36085008100,3651000,36085008100,34.7,4301,40.6438719910,-74.0938649164
CA,Rancho Cucamonga,0659451-06071000812,659451,6071000812,24.8,3845,34.1162185939,-117.6203629530
CA,San Mateo,0668252-06081606000,668252,6081606000,23.8,4959,37.5797295654,-122.3311045320
CA,Simi Valley,0672016-06111007514,672016,6111007514,20,6472,34.2598648139,-118.8105094240
MA,Cambridge,2511000-25017353102,2511000,25017353102,14.9,5040,42.3575991757,-71.0920180343
NJ,Paterson,3457000-34031180100,3457000,34031180100,30.9,7540,40.9163346031,-74.1961768401
IN,Fort Wayne,1825000-18003004300,1825000,18003004300,41.2,2652,41.0769851256,-85.1089911241
CA,Los Angeles,0644000-06037189800,644000,6037189800,21.9,4021,34.0982924604,-118.3590366240
RI,Providence,4459000-44007000300,4459000,44007000300,35.3,6714,41.8036426947,-71.4246447844
MN,Bloomington,2706616-27053025601,2706616,27053025601,23.6,2221,44.8473535379,-93.3032810375
